bin,TP,FN,FP,TN,precision,recall,FPR,bin_mean,bin_min,bin_max,bin_size,experiment,k,l,s,confidence_level,masking,classifier
3,43573905,9759431,1358343,65308327,0.9697690843333724,0.8170106778994661,0.0203751439812428,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
4,39518444,13814892,1358343,65308327,0.966769819751244,0.7409707879514607,0.0203751439812428,0.037567175,0.030677,0.0494626,8,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
5,14287570,39045766,1358343,65308327,0.9131822476579028,0.2678919241054038,0.0203751439812428,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
6,9266627,64066710,1358343,65308327,0.8721555919687303,0.126363089136391,0.0203751439812428,0.12374136363636362,0.109331,0.145727,11,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
7,2454364,37545638,1358343,65308327,0.6437326550401067,0.06135909693204515,0.0203751439812428,0.17552316666666667,0.156619,0.197292,6,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
8,2444999,70888338,1358343,65308327,0.6428554150533925,0.03334089378750076,0.0203751439812428,0.22937800000000003,0.210897,0.243761,11,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
9,2758756,137241251,1358343,65308327,0.6700727866879082,0.01970539901473005,0.0203751439812428,0.7286633333333332,0.263022,1.0,21,variable_conf,26,26,6,0.3,unmasked,k=26 conf=0.3
0,66665835,835,38777,66627893,0.9994186758780638,0.9999874750006262,0.0005816549709172515,0.0,0.0,0.0,10,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
1,104233207,9100132,38777,66627893,0.9996281167911796,0.9197047216618228,0.0005816549709172515,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
2,60595348,6071322,38777,66627893,0.9993604756397492,0.9089301745534912,0.0005816549709172515,0.01330993,0.0101878,0.0177122,10,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
3,43394543,9938793,38777,66627893,0.9991072061725882,0.8136476405676178,0.0005816549709172515,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
4,38756930,14576406,38777,66627893,0.9990004821925272,0.7266924011653799,0.0005816549709172515,0.037567175,0.030677,0.0494626,8,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
5,13549619,39783717,38777,66627893,0.9971463151353552,0.2540553435472328,0.0005816549709172515,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
6,8019027,65314310,38777,66627893,0.9951876466590648,0.10935036271430004,0.0005816549709172515,0.12374136363636362,0.109331,0.145727,11,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
7,2054745,37945257,38777,66627893,0.98147762478732,0.05136862243156888,0.0005816549709172515,0.17552316666666667,0.156619,0.197292,6,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
8,1608153,71725184,38777,66627893,0.9764549798716401,0.021929357994441196,0.0005816549709172515,0.22937800000000003,0.210897,0.243761,11,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
9,879928,139120079,38777,66627893,0.9577916741500264,0.006285199685740016,0.0005816549709172515,0.7286633333333332,0.263022,1.0,21,variable_conf,29,29,6,0.3,unmasked,k=29 conf=0.3
0,66665476,1194,15232,66651438,0.999771568112324,0.9999820900008956,0.00022847998857600054,0.0,0.0,0.0,10,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
1,103540405,9792934,15232,66651438,0.999852909986928,0.9135917631439412,0.00022847998857600054,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
2,59705614,6961056,15232,66651438,0.999744946680762,0.8955841652207918,0.00022847998857600054,0.01330993,0.0101878,0.0177122,10,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
3,42970360,10362976,15232,66651438,0.999645648709456,0.8056942097152895,0.00022847998857600054,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
4,37236840,16096496,15232,66651438,0.9995911099924858,0.6981907150904643,0.00022847998857600054,0.037567175,0.030677,0.0494626,8,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
5,12007082,41326254,15232,66651438,0.9987330226111212,0.2251327762433612,0.00022847998857600054,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
6,6524336,66809001,15232,66651438,0.9976707941564336,0.08896821373340749,0.00022847998857600054,0.12374136363636362,0.109331,0.145727,11,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
7,1748082,38251920,15232,66651438,0.9913617200339816,0.043702047814897615,0.00022847998857600054,0.17552316666666667,0.156619,0.197292,6,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
8,1429295,71904042,15232,66651438,0.9894553718968216,0.01949038538911709,0.00022847998857600054,0.22937800000000003,0.210897,0.243761,11,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
9,757233,139242774,15232,66651438,0.980281307243694,0.005408806872416799,0.00022847998857600054,0.7286633333333332,0.263022,1.0,21,variable_conf,32,32,6,0.3,unmasked,k=32 conf=0.3
0,66664608,2062,19006,66647664,0.9997149824543105,0.9999690700015464,0.00028508998574550067,0.0,0.0,0.0,10,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
1,104204739,9128600,19006,66647664,0.9998176423232537,0.919453533439088,0.00028508998574550067,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
2,60325832,6340838,19006,66647664,0.9996850434829241,0.9048874347556284,0.00028508998574550067,0.01330993,0.0101878,0.0177122,10,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
3,42878625,10454711,19006,66647664,0.9995569452308449,0.8039741785512909,0.00028508998574550067,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
4,36957682,16375654,19006,66647664,0.9994860004768409,0.6929565028521748,0.00028508998574550067,0.037567175,0.030677,0.0494626,8,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
5,12053401,41279935,19006,66647664,0.9984256660664274,0.22600125744993715,0.00028508998574550067,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
6,6661214,66672123,19006,66647664,0.9971548841205828,0.09083473182189976,0.00028508998574550067,0.12374136363636362,0.109331,0.145727,11,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
7,1802988,38197014,19006,66647664,0.9895685715759768,0.045074697746265116,0.00028508998574550067,0.17552316666666667,0.156619,0.197292,6,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
8,1448303,71885034,19006,66647664,0.9870470364456294,0.01974958537615709,0.00028508998574550067,0.22937800000000003,0.210897,0.243761,11,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
9,755925,139244082,19006,66647664,0.9754739454222376,0.005399464015741085,0.00028508998574550067,0.7286633333333332,0.263022,1.0,21,variable_conf,35,31,7,0.3,unmasked,k=35 conf=0.3
0,56419,66610251,83270,66583400,0.4038900700842586,0.0008462849576857522,0.0012490499375475029,0.0,0.0,0.0,10,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
1,1726,113331613,83270,66583400,0.020306837968845592,1.5229411003235332e-05,0.0012490499375475029,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
2,3810,66662860,83270,66583400,0.04375287092328893,5.7149997142500146e-05,0.0012490499375475029,0.01330993,0.0101878,0.0177122,10,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
3,5541,53327795,83270,66583400,0.062390920043688285,0.00010389374480531275,0.0012490499375475029,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
4,8123,53325213,83270,66583400,0.08887989233311085,0.0001523062423846879,0.0012490499375475029,0.037567175,0.030677,0.0494626,8,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
5,1321,53332015,83270,66583400,0.015616318520882837,2.4768748761562563e-05,0.0012490499375475029,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
6,9952,73323385,83270,66583400,0.10675591598549697,0.00013570908412363668,0.0012490499375475029,0.12374136363636362,0.109331,0.145727,11,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
7,4195,39995807,83270,66583400,0.047962041959640996,0.00010487499475625026,0.0012490499375475029,0.17552316666666667,0.156619,0.197292,6,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
8,102242,73231095,83270,66583400,0.5511341584371899,0.0013942090211986398,0.0012490499375475029,0.22937800000000003,0.210897,0.243761,11,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
9,46593,139953414,83270,66583400,0.358785797340274,0.00033280712621678655,0.0012490499375475029,0.7286633333333332,0.263022,1.0,21,variable_conf,20,20,5,0.4,unmasked,k=20 conf=0.4
0,66665209,1461,363784,66302886,0.99457273660668,0.9999780850010958,0.005456759727162014,0.0,0.0,0.0,10,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
1,93928548,19404791,363784,66302886,0.996141955636435,0.8287812644432897,0.005456759727162014,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
2,54370413,12296257,363784,66302886,0.9933536249741638,0.8155561542221923,0.005456759727162014,0.01330993,0.0101878,0.0177122,10,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
3,42170523,11162813,363784,66302886,0.991447280427068,0.7906972667151366,0.005456759727162014,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
4,35019957,18313379,363784,66302886,0.9897188937710121,0.6566241609187919,0.005456759727162014,0.037567175,0.030677,0.0494626,8,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
5,9415209,43918127,363784,66302886,0.9627994416193978,0.176535159923242,0.005456759727162014,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
6,4627482,68705855,363784,66302886,0.9271158860297168,0.06310202411762607,0.005456759727162014,0.12374136363636362,0.109331,0.145727,11,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
7,1405233,38594769,363784,66302886,0.7943581096168097,0.035130823243458835,0.005456759727162014,0.17552316666666667,0.156619,0.197292,6,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
8,1279424,72053913,363784,66302886,0.7786135413167414,0.017446690036756408,0.005456759727162014,0.22937800000000003,0.210897,0.243761,11,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
9,882348,139117659,363784,66302886,0.7080694501064093,0.0063024853991614435,0.005456759727162014,0.7286633333333332,0.263022,1.0,21,variable_conf,26,26,6,0.4,unmasked,k=26 conf=0.4
0,66664775,1895,15105,66651565,0.9997734698982662,0.9999715750014212,0.00022657498867125053,0.0,0.0,0.0,10,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
1,104001450,9331889,15105,66651565,0.9998547827314604,0.9176598070581862,0.00022657498867125053,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
2,59923424,6743246,15105,66651565,0.9997479918134128,0.8988513150574342,0.00022657498867125053,0.01330993,0.0101878,0.0177122,10,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
3,42191245,11142091,15105,66651565,0.9996421154636684,0.7910858041957098,0.00022657498867125053,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
4,34453542,18879794,15105,66651565,0.9995617756623868,0.646003880199806,0.00022657498867125053,0.037567175,0.030677,0.0494626,8,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
5,9416718,43916618,15105,66651565,0.9983985068422084,0.17656345367182733,0.00022657498867125053,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
6,4487432,68845905,15105,66651565,0.9966452246811076,0.06119225148584196,0.00022657498867125053,0.12374136363636362,0.109331,0.145727,11,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
7,1377421,38622581,15105,66651565,0.9891528057644884,0.034435523278223835,0.00022657498867125053,0.17552316666666667,0.156619,0.197292,6,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
8,1115538,72217799,15105,66651565,0.9866403453610024,0.015211881057587766,0.00022657498867125053,0.22937800000000003,0.210897,0.243761,11,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
9,616784,139383223,15105,66651565,0.9760954851247609,0.004405599779720011,0.00022657498867125053,0.7286633333333332,0.263022,1.0,21,variable_conf,29,29,6,0.4,unmasked,k=29 conf=0.4
0,66659340,7330,9335,66657335,0.999859979218126,0.9998900500054976,0.00014002499299875038,0.0,0.0,0.0,10,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
1,103270393,10062946,9335,66657335,0.9999096144017732,0.9112093044395349,0.00014002499299875038,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
2,58929639,7737031,9335,66657335,0.999841615838104,0.883944540802773,0.00014002499299875038,0.01330993,0.0101878,0.0177122,10,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
3,41532323,11801013,9335,66657335,0.9997752858106916,0.7787310173134492,0.00014002499299875038,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
4,32660145,20673191,9335,66657335,0.9997142593025662,0.6123776881311156,0.00014002499299875038,0.037567175,0.030677,0.0494626,8,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
5,8303566,45029770,9335,66657335,0.998877046653148,0.15569185471540725,0.00014002499299875038,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
6,3650598,69682739,9335,66657335,0.9974494068607268,0.04978087932913785,0.00014002499299875038,0.12374136363636362,0.109331,0.145727,11,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
7,1204812,38795190,9335,66657335,0.9923114746402206,0.030120298493985075,0.00014002499299875038,0.17552316666666667,0.156619,0.197292,6,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
8,1003805,72329532,9335,66657335,0.9907860710267091,0.013688249315587537,0.00014002499299875038,0.22937800000000003,0.210897,0.243761,11,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
9,541676,139458331,9335,66657335,0.983058414441817,0.0038691140922585813,0.00014002499299875038,0.7286633333333332,0.263022,1.0,21,variable_conf,32,32,6,0.4,unmasked,k=32 conf=0.4
0,66654577,12093,12284,66654386,0.9998157405371164,0.9998186050090696,0.0001842599907870005,0.0,0.0,0.0,10,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
1,103914886,9418453,12284,66654386,0.9998818018425788,0.916896007096376,0.0001842599907870005,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
2,59532830,7133840,12284,66654386,0.9997937026369621,0.8929924053503797,0.0001842599907870005,0.01330993,0.0101878,0.0177122,10,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
3,41374093,11959243,12284,66654386,0.999703187355588,0.7757642049617898,0.0001842599907870005,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
4,32296580,21036756,12284,66654386,0.9996197947411584,0.6055608447219578,0.0001842599907870005,0.037567175,0.030677,0.0494626,8,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
5,8302695,45030641,12284,66654386,0.9985226661426324,0.15567552346622382,0.0001842599907870005,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
6,3702448,69630889,12284,66654386,0.9966931665595256,0.05048792474833103,0.0001842599907870005,0.12374136363636362,0.109331,0.145727,11,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
7,1233970,38766032,12284,66654386,0.9901432613255404,0.030849248457537577,0.0001842599907870005,0.17552316666666667,0.156619,0.197292,6,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
8,1009189,72324148,12284,66654386,0.9879742293726804,0.013761667493734808,0.0001842599907870005,0.22937800000000003,0.210897,0.243761,11,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
9,539532,139460475,12284,66654386,0.9777389564637488,0.0038537998073100103,0.0001842599907870005,0.7286633333333332,0.263022,1.0,21,variable_conf,35,31,7,0.4,unmasked,k=35 conf=0.4
0,239,66666431,982,66665688,0.19574119574119572,3.5849998207500085e-06,1.4729999263500034e-05,0.0,0.0,0.0,10,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
1,0,113333339,982,66665688,0.0,0.0,1.4729999263500034e-05,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
2,0,66666670,982,66665688,0.0,0.0,1.4729999263500034e-05,0.01330993,0.0101878,0.0177122,10,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
3,0,53333336,982,66665688,0.0,0.0,1.4729999263500034e-05,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
4,0,53333336,982,66665688,0.0,0.0,1.4729999263500034e-05,0.037567175,0.030677,0.0494626,8,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
5,0,53333336,982,66665688,0.0,0.0,1.4729999263500034e-05,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
6,1,73333336,982,66665688,0.001017293997965412,1.3636362954545493e-08,1.4729999263500034e-05,0.12374136363636362,0.109331,0.145727,11,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
7,9,39999993,982,66665688,0.00908173562058527,2.2499998875000053e-07,1.4729999263500034e-05,0.17552316666666667,0.156619,0.197292,6,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
8,234,73333103,982,66665688,0.1924342105263158,3.1909089313636445e-06,1.4729999263500034e-05,0.22937800000000003,0.210897,0.243761,11,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
9,47,139999960,982,66665688,0.0456754130223518,3.3571426892857226e-07,1.4729999263500034e-05,0.7286633333333332,0.263022,1.0,21,variable_conf,20,20,5,0.5,unmasked,k=20 conf=0.5
0,66661865,4805,74714,66591956,0.9988804640405676,0.9999279250036036,0.0011207099439645028,0.0,0.0,0.0,10,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
1,92934006,20399333,74714,66591956,0.999196698976182,0.820005894293823,0.0011207099439645028,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
2,52878954,13787716,74714,66591956,0.9985890684664186,0.7931842703407865,0.0011207099439645028,0.01330993,0.0101878,0.0177122,10,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
3,39711095,13622241,74714,66591956,0.9981220942371688,0.7445829940208503,0.0011207099439645028,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
4,29130037,24203299,74714,66591956,0.9974417176164248,0.5461881664405916,0.0011207099439645028,0.037567175,0.030677,0.0494626,8,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
5,5892803,47440533,74714,66591956,0.98747988484993,0.11049005072549746,0.0011207099439645028,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
6,2241295,71092042,74714,66591956,0.9677401944465672,0.030563112108208033,0.0011207099439645028,0.12374136363636362,0.109331,0.145727,11,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
7,913247,39086755,74714,66591956,0.9243755573347532,0.02283117385844131,0.0011207099439645028,0.17552316666666667,0.156619,0.197292,6,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
8,793311,72540026,74714,66591956,0.9139264422107658,0.010817876731833436,0.0011207099439645028,0.22937800000000003,0.210897,0.243761,11,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
9,452942,139547065,74714,66591956,0.8584039601558591,0.003235299838235008,0.0011207099439645028,0.7286633333333332,0.263022,1.0,21,variable_conf,26,26,6,0.5,unmasked,k=26 conf=0.5
0,66650839,15831,8456,66658214,0.999873145973116,0.9997625350118732,0.00012683999365800032,0.0,0.0,0.0,10,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
1,103632899,9700440,8456,66658214,0.9999184109470588,0.9144078866325468,0.00012683999365800032,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
2,58964185,7702485,8456,66658214,0.9998566114751416,0.8844627307768634,0.00012683999365800032,0.01330993,0.0101878,0.0177122,10,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
3,40362326,12971010,8456,66658214,0.9997905415852484,0.7567935746603213,0.00012683999365800032,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
4,29466357,23866979,8456,66658214,0.9997131109873368,0.5524941661252917,0.00012683999365800032,0.037567175,0.030677,0.0494626,8,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
5,6430241,46903095,8456,66658214,0.9986866908009492,0.12056701272164935,0.00012683999365800032,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
6,2492238,70841099,8456,66658214,0.9966185386936588,0.03398506193711054,0.00012683999365800032,0.12374136363636362,0.109331,0.145727,11,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
7,991433,39008569,8456,66658214,0.991543061279802,0.02478582376070881,0.00012683999365800032,0.17552316666666667,0.156619,0.197292,6,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
8,803607,72529730,8456,66658214,0.989587014800576,0.010958276724813436,0.00012683999365800032,0.22937800000000003,0.210897,0.243761,11,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
9,449179,139550828,8456,66658214,0.98152239229954,0.0032084212681503647,0.00012683999365800032,0.7286633333333332,0.263022,1.0,21,variable_conf,29,29,6,0.5,unmasked,k=29 conf=0.5
0,66625217,41453,6247,66660423,0.9999062454938706,0.9993782050310898,9.370499531475024e-05,0.0,0.0,0.0,10,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
1,102743627,10589712,6247,66660423,0.9999392018719166,0.9065613693778138,9.370499531475024e-05,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
2,57756067,8910603,6247,66660423,0.9998918499006116,0.8663409616829519,9.370499531475024e-05,0.01330993,0.0101878,0.0177122,10,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
3,39459943,13873393,6247,66660423,0.9998417126152792,0.7398738942563053,9.370499531475024e-05,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
4,27632546,25700790,6247,66660423,0.9997739771052956,0.5181102115944894,9.370499531475024e-05,0.037567175,0.030677,0.0494626,8,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
5,5688824,47644512,6247,66660423,0.9989030865462432,0.10666544466672777,9.370499531475024e-05,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
6,2051272,71282065,6247,66660423,0.9969638190461424,0.027971889510496437,9.370499531475024e-05,0.12374136363636362,0.109331,0.145727,11,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
7,888248,39111754,6247,66660423,0.9930161711356688,0.022206198889690054,9.370499531475024e-05,0.17552316666666667,0.156619,0.197292,6,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
8,719926,72613411,6247,66660423,0.9913973667431866,0.009817172236414116,9.370499531475024e-05,0.22937800000000003,0.210897,0.243761,11,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
9,392053,139607954,6247,66660423,0.984315842329902,0.00280037843140965,9.370499531475024e-05,0.7286633333333332,0.263022,1.0,21,variable_conf,32,32,6,0.5,unmasked,k=32 conf=0.5
0,66598525,68145,8184,66658486,0.999877129494568,0.9989778250511088,0.0001227599938620003,0.0,0.0,0.0,10,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
1,103432782,9900557,8184,66658486,0.9999208824093928,0.9126421484855396,0.0001227599938620003,0.0035288890588235297,0.00014350299999999998,0.00916565,17,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
2,58471232,8195438,8184,66658486,0.99986005332201,0.8770684361465781,0.0001227599938620003,0.01330993,0.0101878,0.0177122,10,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
3,39408257,13925079,8184,66658486,0.9997923709043136,0.7389047818047609,0.0001227599938620003,0.02454185,0.0200167,0.029517900000000007,8,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
4,27653423,25679913,8184,66658486,0.9997041386641058,0.5185016553249172,0.0001227599938620003,0.037567175,0.030677,0.0494626,8,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
5,5846663,47486673,8184,66658486,0.9986021837974588,0.10962492576875373,0.0001227599938620003,0.08356630000000001,0.057671000000000014,0.0987984,8,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
6,2157215,71176122,8184,66658486,0.9962205579664531,0.029416566710989845,0.0001227599938620003,0.12374136363636362,0.109331,0.145727,11,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
7,922618,39077384,8184,66658486,0.9912075822785082,0.02306544884672756,0.0001227599938620003,0.17552316666666667,0.156619,0.197292,6,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
8,737549,72595788,8184,66658486,0.989025562768444,0.01005748586076207,0.0001227599938620003,0.22937800000000003,0.210897,0.243761,11,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
9,401902,139598105,8184,66658486,0.98004321044854,0.00287072842789215,0.0001227599938620003,0.7286633333333332,0.263022,1.0,21,variable_conf,35,31,7,0.5,unmasked,k=35 conf=0.5
